area_string,posted,neighborhood,post title,number_bedrooms,sqft,URL,price,requested
tampa,2021-11-29 16:15, (Tampa hillsborough co ),"Large room, water💦/electric⚡utilities included",1,250.0,https://tampa.craigslist.org/hil/roo/d/tampa-large-room-water/7414198259.html,400,2021-11-30 21:27:34+0000
tampa,2021-11-29 16:03, (Near Lowry Park hillsborough co ),Nice Home... Problem-Free Living,,,https://tampa.craigslist.org/hil/roo/d/tampa-nice-home-problem-free-living/7414179118.html,725,2021-11-30 21:27:34+0000
tampa,2021-11-29 16:03, (St.Pete Beach pinellas co ),Roomate wanted ASAP,2,800.0,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-roomate-wanted-asap/7414238459.html,1000,2021-11-30 21:27:34+0000
tampa,2021-11-29 15:44, (Saint Petersburg pinellas co ),"Share my small cottage, everything is included in the $600",2,700.0,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-share-my-small-cottage/7414207387.html,600,2021-11-30 21:27:34+0000
tampa,2021-11-29 15:41, (Seminole pinellas co ),ROOM 4 rent furnished,3,165.0,https://tampa.craigslist.org/pnl/roo/d/seminole-room-rent-furnished/7410732573.html,1000,2021-11-30 21:27:34+0000
tampa,2021-11-29 15:38, (N. St. Pete pinellas co ),per week - LR turned into like a Bedroom (female only),,,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-per-week-lr-turned/7414224931.html,75,2021-11-30 21:27:34+0000
tampa,2021-11-29 15:16, (Riverview hillsborough co ),LGBT friendly room,4,2100.0,https://tampa.craigslist.org/hil/roo/d/riverview-lgbt-friendly-room/7414212843.html,850,2021-11-30 21:27:34+0000
tampa,2021-11-29 14:47, ( hernando co ),private room shared house ( 420 friendly),,,https://tampa.craigslist.org/hdo/roo/d/tampa-private-room-shared-house-420/7412479068.html,500,2021-11-30 21:27:34+0000
tampa,2021-11-29 14:05, (Tarpon Springs pinellas co ),Room to share,1,,https://tampa.craigslist.org/pnl/roo/d/tarpon-springs-room-to-share/7407135756.html,600,2021-11-30 21:27:34+0000
tampa,2021-11-29 13:16, (Tampa hillsborough co ),College Town @ USF,3,1054.0,https://tampa.craigslist.org/hil/roo/d/tampa-college-town-usf/7414136986.html,699,2021-11-30 21:27:34+0000
tampa,2021-11-29 12:42, (West Tampa hillsborough co ),$700.00 month or $200.00 Wk.  $100.00 refundable deposit.,1,2900.0,https://tampa.craigslist.org/hil/roo/d/tampa-month-or-wk-refundable-deposit/7408227892.html,200,2021-11-30 21:27:34+0000
tampa,2021-11-29 12:42, (West Tampa hillsborough co ),$700.00 month or $200.00 Wk.  $100.00 refundable deposit.,1,2900.0,https://tampa.craigslist.org/hil/roo/d/tampa-month-or-wk-refundable-deposit/7408227719.html,200,2021-11-30 21:27:34+0000
tampa,2021-11-29 12:17, (Westchase hillsborough co ),Nice cozy room for rent,,,https://tampa.craigslist.org/hil/roo/d/tampa-nice-cozy-room-for-rent/7414095516.html,185,2021-11-30 21:27:34+0000
tampa,2021-11-29 12:16, (Tampa hillsborough co ),No Lease Clean $700/mo or $200/wk Room Share Everything Included,,,https://tampa.craigslist.org/hil/roo/d/tampa-no-lease-clean-700-mo-or-200-wk/7406460874.html,700,2021-11-30 21:27:34+0000
tampa,2021-11-29 12:11, (A few blocks North of E. Bearss Ave at Bruce B Downs Blvd hillsborough co ),Looking for a Polite and Considerate Roommate.,,,https://tampa.craigslist.org/hil/roo/d/tampa-looking-for-polite-and/7409904414.html,700,2021-11-30 21:27:34+0000
tampa,2021-11-29 11:54, (TEMPLE TERRACE AND HERCHEL DR. hillsborough co ),SEEKING MALE STUDENT/YOUNG PROF. FOR ROOM W/PVT. ENT. CLOSE TO USF,3,,https://tampa.craigslist.org/hil/roo/d/tampa-seeking-male-student-young-prof/7414089014.html,725,2021-11-30 21:27:34+0000
tampa,2021-11-29 11:49, (Tampa hillsborough co ),Weekly Rentals Available,,,https://tampa.craigslist.org/hil/roo/d/tampa-weekly-rentals-available/7406017384.html,245,2021-11-30 21:27:34+0000
tampa,2021-11-29 11:25, (Clearwater pinellas co ),LARGE BEDROOM GREAT AREA PRIVATE BATHROOM EVERYTHING INCLUDED,,,https://tampa.craigslist.org/pnl/roo/d/clearwater-large-bedroom-great-area/7410444343.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-29 11:22, (Lowry Park hillsborough co ),Are You Tired of Bad Roommates?... We're Looking for a Good One,,,https://tampa.craigslist.org/hil/roo/d/tampa-are-you-tired-of-bad-roommates/7414064976.html,750,2021-11-30 21:27:34+0000
tampa,2021-11-29 11:10, (South Tampa hillsborough co ),Room Furnished Available For Rent,1,1200.0,https://tampa.craigslist.org/hil/roo/d/tampa-room-furnished-available-for-rent/7402689571.html,950,2021-11-30 21:27:34+0000
tampa,2021-11-29 11:06, (Brandon hillsborough co ),One bed room for rent in a single family home,1,1300.0,https://tampa.craigslist.org/hil/roo/d/brandon-one-bed-room-for-rent-in-single/7414059800.html,700,2021-11-30 21:27:34+0000
tampa,2021-11-29 10:33, (Town & Country/Tampa hillsborough co ),Furnished Room/Share Home,1,,https://tampa.craigslist.org/hil/roo/d/tampa-furnished-room-share-home/7409183058.html,600,2021-11-30 21:27:34+0000
tampa,2021-11-29 09:38, (Dunedin pinellas co ),★	Affordable Room - Great Location in Downtown Dunedin ★WOW!★,1,,https://tampa.craigslist.org/pnl/roo/d/dunedin-affordable-room-great-location/7414007912.html,140,2021-11-30 21:27:34+0000
tampa,2021-11-29 08:46, (Tampa hillsborough co ),Room for Rent,5,1600.0,https://tampa.craigslist.org/hil/roo/d/tampa-room-for-rent/7413983359.html,650,2021-11-30 21:27:34+0000
tampa,2021-11-29 08:46, (Tarpon Springs pinellas co ),"260$ 1Br-Bth 2300sq ft Weekly Room Available , Beautiful Tarpon Spring",1,,https://tampa.craigslist.org/pnl/roo/d/tarpon-springs-260-1br-bth-2300sq-ft/7409682176.html,0,2021-11-30 21:27:34+0000
tampa,2021-11-29 08:25, (Seminole pinellas co ),Room for rent in Seminole - ALL BILLS INCLUDED,,,https://tampa.craigslist.org/pnl/roo/d/largo-room-for-rent-in-seminole-all/7413987154.html,695,2021-11-30 21:27:34+0000
tampa,2021-11-29 00:02, (Saint Petersburg pinellas co ),Cozy Craftsman Style - Downtown Convenience!,2,953.0,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-cozy-craftsman-style/7408385855.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-28 21:20, (Spring Hill hernando co ),furnished room - everything included,,1200.0,https://tampa.craigslist.org/hdo/roo/d/brooksville-furnished-room-everything/7408109176.html,150,2021-11-30 21:27:34+0000
tampa,2021-11-28 19:43, (Temple Terrace hillsborough co ),Room for Rent,2,120.0,https://tampa.craigslist.org/hil/roo/d/tampa-room-for-rent/7413861094.html,670,2021-11-30 21:27:34+0000
tampa,2021-11-28 19:15, (Holiday pasco co ),i have two rooms coming available,3,,https://tampa.craigslist.org/psc/roo/d/holiday-have-two-rooms-coming-available/7413846594.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-28 19:02, (Hudson pasco co ),"$250 a month,looking for a young working male roommate",,,https://tampa.craigslist.org/psc/roo/d/tampa-250-monthlooking-for-young/7413846319.html,0,2021-11-30 21:27:34+0000
tampa,2021-11-28 18:52, (Hudson pasco co ),"$250 a month,looking for a young working male roommate",,,https://tampa.craigslist.org/psc/roo/d/tampa-250-monthlooking-for-young/7413844200.html,0,2021-11-30 21:27:34+0000
tampa,2021-11-28 18:45, (Tampa hillsborough co ),Room with private bathroom.,,,https://tampa.craigslist.org/hil/roo/d/tampa-room-with-private-bathroom/7410345324.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-28 15:30, (Land O Lakes pasco co ),FREE RENT for single fenale for lite cleaning.,,,https://tampa.craigslist.org/psc/roo/d/land-lakes-free-rent-for-single-fenale/7408842678.html,0,2021-11-30 21:27:34+0000
tampa,2021-11-28 15:06, (Wesley Chapel pasco co ),Wiregrass Mall/Wesley Chapel house to share,,2000.0,https://tampa.craigslist.org/psc/roo/d/wesley-chapel-wiregrass-mall-wesley/7401192612.html,750,2021-11-30 21:27:34+0000
tampa,2021-11-28 13:40, ( hillsborough co ),USF Roommate Wanted (All Inclusive),,,https://tampa.craigslist.org/hil/roo/d/tampa-usf-roommate-wanted-all-inclusive/7413677281.html,399,2021-11-30 21:27:34+0000
tampa,2021-11-28 13:30, (st pete pinellas co ),"private bedroom for rent in my home, quiet neighborhood, brick streets",3,,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-private-bedroom-for/7413705319.html,550,2021-11-30 21:27:34+0000
tampa,2021-11-28 08:27, (hernando co hernando co ),I'm looking for ONE roommate rent only $424 + 1284 SFT@!@,,1284.0,https://tampa.craigslist.org/hdo/roo/d/brooksville-im-looking-for-one-roommate/7412606291.html,424,2021-11-30 21:27:34+0000
tampa,2021-11-28 08:12, (Hillsborough ave /dale maybre hillsborough co ),private room shared house ( 420 friendly),,,https://tampa.craigslist.org/hil/roo/d/tampa-private-room-shared-house-420/7411342707.html,200,2021-11-30 21:27:34+0000
tampa,2021-11-28 08:09, (LETO-DREW PARK tampa hillsborough co ),PRIVATE ROOM shared house.(420 Friendly),,,https://tampa.craigslist.org/hil/roo/d/tampa-private-room-shared-house420/7411339447.html,200,2021-11-30 21:27:34+0000
tampa,2021-11-27 23:43, (Largo pinellas co ),Female roommate (age 55 or older) needed to share newly remodeled home,,,https://tampa.craigslist.org/pnl/roo/d/largo-female-roommate-age-55-or-older/7413533120.html,500,2021-11-30 21:27:34+0000
tampa,2021-11-27 18:35, (Pinellas Park area pinellas co ),Monthly Room available,4,,https://tampa.craigslist.org/pnl/roo/d/pinellas-park-monthly-room-available/7413455548.html,675,2021-11-30 21:27:34+0000
tampa,2021-11-27 17:20, (Dunedin pinellas co ),Private Entrance Walk 2 Trail n Downtown Dunedin,,,https://tampa.craigslist.org/pnl/roo/d/dunedin-private-entrance-walk-trail/7412384281.html,650,2021-11-30 21:27:34+0000
tampa,2021-11-27 15:26, (Brooksville hernando co ),LOOKING FOR A PERSON TO SHARE A TWO BEDROOM !!!,,,https://tampa.craigslist.org/hdo/roo/d/brooksville-looking-for-person-to-share/7411415637.html,375,2021-11-30 21:27:34+0000
tampa,2021-11-27 14:20, (St Petersburg/Pinellas pinellas co ),Nice bedroom 10 min from St Pete!,,,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-nice-bedroom-10-min/7413339799.html,725,2021-11-30 21:27:34+0000
tampa,2021-11-27 12:11, (Tampa downtown hillsborough co ),Riverwalk room available,5,3200.0,https://tampa.craigslist.org/hil/roo/d/tampa-riverwalk-room-available/7409876865.html,1100,2021-11-30 21:27:34+0000
tampa,2021-11-27 11:53, (Dunedin pinellas co ),1 Bedroom apartment furnished close to the beach,1,500.0,https://tampa.craigslist.org/pnl/roo/d/dunedin-bedroom-apartment-furnished/7413256064.html,1300,2021-11-30 21:27:34+0000
tampa,2021-11-27 11:52, (TEMPLE TERRACE AND HERCHEL DR. hillsborough co ),SEEKING MALE STUDENT/YOUNG PROF. FOR RM. W/PVT. ENT. CLOSE TO USF,,,https://tampa.craigslist.org/hil/roo/d/tampa-seeking-male-student-young-prof/7413255361.html,725,2021-11-30 21:27:34+0000
tampa,2021-11-27 10:54, (Spring Hill hernando co ),Roommate wanted - Full time working male,1,,https://tampa.craigslist.org/hdo/roo/d/spring-hill-roommate-wanted-full-time/7402611441.html,550,2021-11-30 21:27:34+0000
tampa,2021-11-27 09:22, (St. Petersburg pinellas co ),Room Available,,,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-room-available/7413186363.html,650,2021-11-30 21:27:34+0000
tampa,2021-11-26 22:05, (Largo pinellas co ),Need roommates,3,1304.0,https://tampa.craigslist.org/pnl/roo/d/seminole-need-roommates/7413096177.html,900,2021-11-30 21:27:34+0000
tampa,2021-11-26 15:28, (Tampa Florida hillsborough co ),Room available 550 moves you inn,1,,https://tampa.craigslist.org/hil/roo/d/tampa-room-available-550-moves-you-inn/7412960426.html,500,2021-11-30 21:27:34+0000
tampa,2021-11-26 15:19, (Town&country hillsborough co ),Looking for Roomate,2,2000.0,https://tampa.craigslist.org/hil/roo/d/tampa-looking-for-roomate/7412956223.html,700,2021-11-30 21:27:34+0000
tampa,2021-11-26 14:20, (Clearwater/Largo pinellas co ),$650 Room For Female/Furnished/All Utilities/Pool/Cable/WiFi,3,1344.0,https://tampa.craigslist.org/pnl/roo/d/largo-650-room-for-female-furnished-all/7412899034.html,650,2021-11-30 21:27:34+0000
tampa,2021-11-26 13:44, (HOLIDAY FLORIDA pinellas co ),ROOM FOR RENT HOLIDAY FL - DETAILS IN POST,,,https://tampa.craigslist.org/pnl/roo/d/holiday-room-for-rent-holiday-fl/7412907565.html,0,2021-11-30 21:27:34+0000
tampa,2021-11-26 13:43, (HOLIDAY FLORIDA pasco co ),ROOM FOR RENT HOLIDAY FL - DETAILS IN POST,,,https://tampa.craigslist.org/psc/roo/d/holiday-room-for-rent-holiday-fl/7412906646.html,750,2021-11-30 21:27:34+0000
tampa,2021-11-26 08:27, (Clearwater pinellas co ),Single Rooms for Rent,3,,https://tampa.craigslist.org/pnl/roo/d/clearwater-single-rooms-for-rent/7408978834.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-26 07:57, (Land o Lakes pasco co ),2/1 APTO FOR RENT ALL UTILITIES INCLUDED $800,2,,https://tampa.craigslist.org/psc/roo/d/land-lakes-1-apto-for-rent-all/7409004636.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-26 07:56, (Land o Lakes pasco co ),EFFICIENCY $800  APTO /EFICIENCY FOR RENT ALL UTILITIES INCLUDED,2,,https://tampa.craigslist.org/psc/roo/d/land-lakes-efficiency-800-apto/7409010798.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-25 21:32, (Brandon hillsborough co ),Master Bedroom for Rent - Gated Community,,2400.0,https://tampa.craigslist.org/hil/roo/d/brandon-master-bedroom-for-rent-gated/7412694676.html,850,2021-11-30 21:27:34+0000
tampa,2021-11-25 20:48, ( hillsborough co ),Furnished Master Bedroom for Rent,,,https://tampa.craigslist.org/hil/roo/d/riverview-furnished-master-bedroom-for/7410303746.html,1000,2021-11-30 21:27:34+0000
tampa,2021-11-25 20:31, (Disston Ridge-st.pete pinellas co ),Artistic yoga vibes?,4,2300.0,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-artistic-yoga-vibes/7412682467.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-25 19:57, (Palm Harbor pinellas co ),ROOM FOR RENT IN 3 BEDROOM 2 BATH HOME,1,,https://tampa.craigslist.org/pnl/roo/d/crystal-beach-room-for-rent-in-bedroom/7411888515.html,725,2021-11-30 21:27:34+0000
tampa,2021-11-25 19:07, (st petersburg pinellas co ),"private bedroom for rent in my home, quiet neighborhood, brick streets",,,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-private-bedroom-for/7412669949.html,555,2021-11-30 21:27:34+0000
tampa,2021-11-25 17:33, (Seffner\Brandon hillsborough co ),Nice private room in Quiet neighborhood all included,1,,https://tampa.craigslist.org/hil/roo/d/seffner-nice-private-room-in-quiet/7412650548.html,500,2021-11-30 21:27:34+0000
tampa,2021-11-25 07:53, (Tampa hillsborough co ),Room for rent,,,https://tampa.craigslist.org/hil/roo/d/tampa-room-for-rent/7412489341.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-25 03:09, (Tampa hillsborough co ),Spare Room for Rent in Tampa,,,https://tampa.craigslist.org/hil/roo/d/tampa-spare-room-for-rent-in-tampa/7412464386.html,500,2021-11-30 21:27:34+0000
tampa,2021-11-24 19:13, (Clearwater pinellas co ),Downtown Clearwater Room for rent. 750 month,4,,https://tampa.craigslist.org/pnl/roo/d/clearwater-downtown-clearwater-room-for/7410807859.html,750,2021-11-30 21:27:34+0000
tampa,2021-11-24 11:05, (S. Seminole Heights hillsborough co ),Gay Male With Private Room/Private Bath - Weekly Rental Only,3,,https://tampa.craigslist.org/hil/roo/d/tampa-gay-male-with-private-room/7412164671.html,250,2021-11-30 21:27:34+0000
tampa,2021-11-24 07:47, (Sun City Center hillsborough co ),Room for rent  in our home,1,,https://tampa.craigslist.org/hil/roo/d/sun-city-center-room-for-rent-in-our/7399104813.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-23 19:56, (madeira beach pinellas co ),roommate waterfront beach house,4,1050.0,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-roommate-waterfront/7412001249.html,1500,2021-11-30 21:27:34+0000
tampa,2021-11-23 15:21, (Brandon hillsborough co ),Room with seperate entrance and own private full bathroom,1,,https://tampa.craigslist.org/hil/roo/d/tampa-room-with-seperate-entrance-and/7411889564.html,850,2021-11-30 21:27:34+0000
tampa,2021-11-23 14:32, (Brandon hillsborough co ),Room for rent,,275.0,https://tampa.craigslist.org/hil/roo/d/brandon-room-for-rent/7411864632.html,700,2021-11-30 21:27:34+0000
tampa,2021-11-23 12:31, (Brandon hillsborough co ),Master bedroom for rent,1,1300.0,https://tampa.craigslist.org/hil/roo/d/brandon-master-bedroom-for-rent/7411799942.html,800,2021-11-30 21:27:34+0000
tampa,2021-11-23 11:28, (Tampa hillsborough co ),245 Low Weekly RIP OFF ALERT !!!,1,,https://tampa.craigslist.org/hil/roo/d/tampa-245-low-weekly-rip-off-alert/7411760690.html,245,2021-11-30 21:27:34+0000
tampa,2021-11-23 08:39, (Bay Pines pinellas co ),Nice room with private bath / caregiving services maybe,1,,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-nice-room-with-private/7411689268.html,1000,2021-11-30 21:27:34+0000
tampa,2021-11-23 03:43, (Safety Harbor pinellas co ),room for rent,3,,https://tampa.craigslist.org/pnl/roo/d/safety-harbor-room-for-rent/7411652584.html,200,2021-11-30 21:27:34+0000
tampa,2021-11-22 20:49, (Clearwater pinellas co ),Downtown Clearwater Room for rent. 750 month,4,,https://tampa.craigslist.org/pnl/roo/d/clearwater-downtown-clearwater-room-for/7411580203.html,750,2021-11-30 21:27:34+0000
tampa,2021-11-22 19:34, (st pete pinellas co ),"private bedroom for rent in my home, quiet neighborhood, brick streets",,,https://tampa.craigslist.org/pnl/roo/d/saint-petersburg-private-bedroom-for/7400310961.html,555,2021-11-30 21:27:34+0000
tampa,2021-11-22 17:25, (Port Richey pasco co ),Room available for handy man or woman,2,1500.0,https://tampa.craigslist.org/psc/roo/d/port-richey-room-available-for-handy/7411509431.html,300,2021-11-30 21:27:34+0000
tampa,2021-11-22 14:52, ( hillsborough co ),ROOM 4 Rent by USF area,4,,https://tampa.craigslist.org/hil/roo/d/tampa-room-rent-by-usf-area/7411433053.html,550,2021-11-30 21:27:34+0000
tampa,2021-11-22 14:35, ( hillsborough co ),Nice Bedroom in Beautiful New House near Downtown/South Tampa,,,https://tampa.craigslist.org/hil/roo/d/tampa-nice-bedroom-in-beautiful-new/7409350447.html,750,2021-11-30 21:27:34+0000
tampa,2021-11-22 12:49, (Tampa hillsborough co ),Large Room/new Tampa area/Bruce B. Downs,,,https://tampa.craigslist.org/hil/roo/d/tampa-large-room-new-tampa-area-bruce/7409990717.html,550,2021-11-30 21:27:34+0000
tampa,2021-11-22 07:43, (Dunedin pinellas co ),Private entrance/ Traveling Nurses Welcome,1,1600.0,https://tampa.craigslist.org/pnl/roo/d/dunedin-private-entrance-traveling/7411220393.html,1500,2021-11-30 21:27:34+0000
tampa,2021-11-21 22:15, (Brandon hillsborough co ),Professional female to share expenses in deluxe 2 bdrm apartment,2,,https://tampa.craigslist.org/hil/roo/d/brandon-professional-female-to-share/7411155229.html,800,2021-11-30 21:27:34+0000
